"Var1","Freq"
"W02000214",63
"W02000215",63
"W02000216",56
"W02000217",33
"W02000218",60
"W02000219",46
"W02000220",66
"W02000221",68
"W02000222",51
"W02000223",52
"W02000224",42
"W02000225",40
"W02000226",49
"W02000227",44
"W02000228",19
"W02000229",44
"W02000230",48
"W02000231",46
"W02000232",37
"W02000233",17
"W02000234",19
"W02000235",69
"W02000236",31
"W02000237",38
"W02000238",19
"W02000239",78
"W02000240",77
"W02000241",80
"W02000242",37
"W02000243",59
"W02000244",62
"W02000245",39
"W02000246",26
"W02000247",27
"W02000248",46
"W02000249",50
"W02000250",61
"W02000251",74
"W02000252",94
"W02000253",39
"W02000254",34
"W02000255",32
"W02000256",63
"W02000257",31
"W02000258",35
"W02000259",14
"W02000260",38
"W02000261",28
"W02000262",14
"W02000263",40
"W02000264",40
"W02000265",54
"W02000266",29
"W02000267",27
"W02000268",63
"W02000269",32
"W02000270",38
"W02000271",47
"W02000272",71
"W02000273",47
"W02000274",70
"W02000275",37
"W02000276",29
"W02000277",59
"W02000278",31
"W02000279",31
"W02000280",36
"W02000281",35
"W02000282",47
"W02000284",67
"W02000285",51
"W02000286",60
"W02000287",58
"W02000288",78
"W02000289",57
"W02000290",71
"W02000291",70
"W02000292",33
"W02000293",39
"W02000294",54
"W02000295",81
"W02000296",37
"W02000297",51
"W02000298",42
"W02000299",51
"W02000300",59
"W02000301",39
"W02000302",49
"W02000303",45
"W02000304",33
"W02000305",50
"W02000306",37
"W02000307",47
"W02000308",43
"W02000309",52
"W02000310",40
"W02000311",53
"W02000312",38
"W02000313",48
"W02000314",33
"W02000315",10
"W02000316",57
"W02000317",42
"W02000318",57
"W02000319",61
"W02000320",90
"W02000321",66
"W02000322",49
"W02000323",52
"W02000324",77
"W02000325",45
"W02000326",77
"W02000327",38
"W02000328",38
"W02000329",45
"W02000330",53
"W02000331",36
"W02000332",49
"W02000333",29
"W02000334",27
"W02000335",59
"W02000336",69
"W02000337",38
"W02000338",63
"W02000339",70
"W02000340",100
"W02000341",108
"W02000342",161
"W02000343",36
"W02000344",85
"W02000345",38
"W02000346",32
"W02000347",60
"W02000348",33
"W02000349",24
"W02000350",54
"W02000351",32
"W02000352",33
"W02000353",13
"W02000354",30
"W02000355",43
"W02000356",21
"W02000357",28
"W02000358",48
"W02000359",28
"W02000360",42
"W02000361",62
"W02000362",38
"W02000363",60
"W02000364",26
"W02000365",35
"W02000366",42
"W02000367",52
"W02000368",24
"W02000369",30
"W02000370",45
"W02000371",90
"W02000372",51
"W02000373",24
"W02000374",44
"W02000375",38
"W02000376",37
"W02000377",28
"W02000378",30
"W02000379",20
"W02000380",59
"W02000381",33
"W02000382",37
"W02000383",18
"W02000384",51
"W02000385",53
"W02000386",36
"W02000387",29
"W02000388",29
"W02000389",35
"W02000390",45
"W02000391",29
"W02000392",46
"W02000393",41
"W02000394",20
"W02000395",37
"W02000396",22
"W02000397",28
"W02000398",152
"W02000399",36
"W02000400",25
"W02000401",19
"W02000402",30
"W02000403",29
"W02000404",41
"W02000405",28
"W02000406",38
"W02000407",31
"W02000408",33
"W02000409",33
"W02000410",28
"W02000411",30
"W02000412",50
"W02000414",45
"W02000415",76
"W02000416",106
"W02000417",77
"W02000418",150
"W02000419",68
"W02000420",107
"W02000421",130
"W02000422",52
"W02000423",56
