"AtcoCode","CommonName","CommonNameLang","ShortName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"2500IMG2733","BRIERFIELD Waggon and Horses","","","","BRIERFIELD Waggon and Horses","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2734","BRIERFIELD Waggon and Horses","","","","BRIERFIELD Waggon and Horses","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2735","BRIERFIELD Every Street","","","","BRIERFIELD Every Street","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2736","STONEYHOLME Nicholl Street","","","","STONEYHOLME Nicholl Street","","Abel Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2737","STONEYHOLME Taylor Street","","","","STONEYHOLME Taylor Street","","Abel Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2738","STONEYHOLME The Dragon P","","","","STONEYHOLME The Dragon P","","Hebrew Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2739","STONEYHOLME Bond Street","","","","STONEYHOLME Bond Street","","Daneshouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2740","STONEYHOLME Oswald Street","","","","STONEYHOLME Oswald Street","","Brougham Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2741","STONEYHOLME Fold Street","","","","STONEYHOLME Fold Street","","Brougham Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2742","STONEYHOLMEKent street","","","","STONEYHOLMEKent street","","Brougham Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2743","BURNLEY WOOD Kirk Gate","","","","BURNLEY WOOD Kirk Gate","","Branch Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2744","BURNLEY WOOD Strange St","","","","Strange St","","Strange St","","","","","","2009-09-14T08:57:00","2009-10-14T08:05:00","2","rev"
"2500IMG2745","BURNLEY Linby Street","","","","BURNLEY Linby Street","","Linden Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2746","BURNLEY Linby Street","","","","BURNLEY Linby Street","","Lyndhurst Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2747","BURNLEY Mitella Street","","","","BURNLEY Mitella Street","","Lyndhurst Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2748","PIKE HILL Chiltern Avenue","","","","PIKE HILL Chiltern Avenue","","Brunshaw Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2749","PIKE HILL Belmont Grove","","","","PIKE HILL Belmont Grove","","Brunshaw Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2750","PIKE HILL Belmont Grove","","","","PIKE HILL Belmont Grove","","Brunshaw Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2751","BRUNSHAW Brunshaw Shops","","","","BRUNSHAW Brunshaw Shops","","Brunshaw Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2752","PIKE HILL Thornton Arms","","","","PIKE HILL Thornton Arms","","Bouldsworth Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2753","PIKE HILL Thornton Arms","","","","PIKE HILL Thornton Arms","","Brownside Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2754","CLIVIGER Salterford Lane","","","","CLIVIGER Salterford Lane","","Red Lees Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2755","CLIVIGER Hillcrest Ave","","","","CLIVIGER Hillcrest Ave","","Red Lees Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2756","CLIVIGER Red Lees Road","","","","CLIVIGER Red Lees Road","","Red Lees Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2757","PIKE HILL Cheviot Avenue","","","","PIKE HILL Cheviot Avenue","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2758","PIKE HILL Cheviot Avenue","","","","PIKE HILL Cheviot Avenue","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2759","BRUNSHAW The Brunshaw","","","","BRUNSHAW The Brunshaw","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2760","BRUNSHAW The Brunshaw","","","","BRUNSHAW The Brunshaw","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2761","BRUNSHAW Rimmington Avenue","","","","BRUNSHAW Rimmington Avenue","","Rimington Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2762","BURNLEY Lyndhurst Rd Top","","","","BURNLEY Lyndhurst Rd Top","","Brunshaw Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2763","BRUNSHAW Rimmington Avenue","","","","BRUNSHAW Rimmington Avenue","","Brunshaw Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2764","BRUNSHAW Ridge Ave","","","","BRUNSHAW Ridge Ave","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2765","BRUNSHAW Ridge Ave","","","","BRUNSHAW Ridge Ave","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2766","BURNLEY Irene Street","","","","BURNLEY Irene Street","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2767","BURNLEY Turf Moor","","","","BURNLEY Turf Moor","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2768","BURNLEY Turf Moor","","","","BURNLEY Turf Moor","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2769","BURNLEY Harry Potts Way","","","","BURNLEY Harry Potts Way","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2770","BURNLEY Harry Potts Way","","","","BURNLEY Harry Potts Way","","Brunshaw Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2771","BURNLEY The Wellington","","","","BURNLEY The Wellington","","Todmorden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2772","BURNLEY The Wellington","","","","BURNLEY The Wellington","","Todmorden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2773","BURNLEY WOOD Tarleton Ave","","","","BURNLEY WOOD Tarleton Ave","","Smalley Street","","","","","","2009-09-14T08:57:00","2009-10-14T08:20:00","2","rev"
"2500IMG2774","BURNLEY WOOD Firgrove Road","","","","Firgrove Road","","Fir Grove Road","","","","","","2009-09-14T08:57:00","2009-10-14T08:13:00","3","rev"
"2500IMG2775","BURNLEY WOOD Fairholme Rd","","","","Fairholme Rd","","Todmorden Road","","","","","","2009-09-14T08:57:00","2009-10-14T08:06:00","2","rev"
"2500IMG2776","BURNLEY WOOD Fairholme Road","","","","Fairholme Road","","Todmorden Road","","","","","","2009-09-14T08:57:00","2009-10-14T08:06:00","2","rev"
"2500IMG2777","TOWNELEY Rock Lane","","","","TOWNELEY Rock Lane","","Todmorden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2778","TOWNELEY Picnic Area","","","","TOWNELEY Picnic Area","","Todmorden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2779","TOWNELEY Picnic Area","","","","TOWNELEY Picnic Area","","Todmorden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2780","REEDLEY Windermere Avenue","","","","REEDLEY Windermere Avenue","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2781","BURNLEY LANE Casterton Avenue","","","","BURNLEY LANE Casterton Avenue","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2782","BURNLEY LANE The Prairie","","","","BURNLEY LANE The Prairie","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2783","BURNLEY Murray Street","","","","BURNLEY Murray Street","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2784","BURNLEYMurray Street","","","","BURNLEYMurray Street","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2785","BURNLEY Newman Street","","","","BURNLEY Newman Street","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2786","BURNLEYNewman Street","","","","BURNLEYNewman Street","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2787","BURNLEY Duke Bar","","","","BURNLEY Duke Bar","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2788","BURNLEY Duke Bar","","","","BURNLEY Duke Bar","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2789","BURNLEY Hallwell Street","","","","BURNLEY Hallwell Street","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2790","BURNLEY Hallwell Street","","","","BURNLEY Hallwell Street","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2791","BURNLEY Prestige Park","","","","BURNLEY Prestige Park","","Church Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2792","BARROWFORD Sandyhall Lane","","","","BARROWFORD Sandyhall Lane","","Carr Hall Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2793","FENCE Ye Old Sparrowhawk","","","","FENCE Ye Old Sparrowhawk","","Wheatley Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2794","FENCE Village Stores","","","","FENCE Village Stores","","Wheatley Lane Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2795","FENCE Village Store","","","","FENCE Village Store","","Wheatley Lane Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2796","FENCE Old Laund Street","","","","FENCE Old Laund Street","","Wheatley Lane Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2797","FENCE Wheatley Lane Road","","","","FENCE Wheatley Lane Road","","Wheatley Lane Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2798","FENCE Wheatley Lane Road","","","","FENCE Wheatley Lane Road","","Wheatley Lane Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2799","FENCE Bay Horse Inn","","","","FENCE Bay Horse Inn","","Wheatley Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2800","FENCE Uplands Drive","","","","FENCE Uplands Drive","","Wheatley Lane Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2801","HIGHAM CEPS","","","","HIGHAM CEPS","","Higham Hall Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2802","HIGHAM Higham Hall Rd","","","","HIGHAM Higham Hall Rd","","Higham Hall Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2803","HIGHAM Leet Road","","","","HIGHAM Leet Road","","Higham Hall Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2804","HIGHAM Fir Trees Lane","","","","HIGHAM Fir Trees Lane","","Barrowford Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2805","HIGHAM Fir Trees Lane","","","","HIGHAM Fir Trees Lane","","Barrowford Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2806","SABDEN Watt Street","","","","SABDEN Watt Street","","Whalley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2807","HUNCOAT Bolton Avenue","","","","HUNCOAT Bolton Avenue","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2808","HUNCOAT The Triangle","","","","HUNCOAT The Triangle","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2809","ACCRINGTON Whittakers Arms","","","","ACCRINGTON Whittakers Arms","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2810","ACCRINGTON Whittakers Arms","","","","ACCRINGTON Whittakers Arms","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2811","ACCRINGTON Hatfield Road","","","","ACCRINGTON Hatfield Road","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2812","ACCRINGTON Alice Street","","","","ACCRINGTON Alice Street","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2813","ACCRINGTON Alice Street","","","","ACCRINGTON Alice Street","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2814","ACCRINGTON Addison Street","","","","ACCRINGTON Addison Street","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2815","ACCRINGTON Sydney Street","","","","ACCRINGTON Sydney Street","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2816","ACCRINGTON Bradshaw Street East","","","","ACCRINGTON Bradshaw Street East","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2817","ACCRINGTON Bradshaw Street East","","","","ACCRINGTON Bradshaw Street East","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2818","ACCRINGTON Manor Street","","","","ACCRINGTON Manor Street","","Alice Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2819","ACCRINGTON Penny House Lane","","","","ACCRINGTON Penny House Lane","","Penny House Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2820","ACCRINGTON Penny House Lane","","","","ACCRINGTON Penny House Lane","","Penny House Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2821","LANESIDE Thorneyholme Road","","","","LANESIDE Thorneyholme Road","","Queens Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2822","LANESIDE Moss Hall Road","","","","LANESIDE Moss Hall Road","","Thorneyholme Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2823","LANESIDE Thorneyholme Road","","","","LANESIDE Thorneyholme Road","","Ribblesdale Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2824","BURNLEY Hargher Street","","","","BURNLEY Hargher Street","","Accrington Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2825","BURNLEY Hargher Street","","","","BURNLEY Hargher Street","","Accrington Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2826","ROSE GROVE Accrington Road","","","","ROSE GROVE Accrington Road","","Accrington Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2827","ROSE HILL Lower Burnham Gate","","","","ROSE HILL Lower Burnham Gate","","Burnham Gate","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2828","ROSE HILL Lower Burnham Gate","","","","ROSE HILL Lower Burnham Gate","","Burnham Gate","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2829","ROSE HILL Gill and Hob Club","","","","ROSE HILL Gill and Hob Club","","Burnham Gate","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2830","ROSE HILL Gill and Hob Club","","","","ROSE HILL Gill and Hob Club","","Burnham Gate","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2831","ROSE HILL Coal Clough Bridge","","","","ROSE HILL Coal Clough Bridge","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2832","ROSE HILL Coal Clough Bridge","","","","ROSE HILL Coal Clough Bridge","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2833","ROSE HILL St Matthew Street","","","","ROSE HILL St Matthew Street","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2834","ROSE HILL St Matthew Street","","","","ROSE HILL St Matthew Street","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2835","ROSE HILL Scott Park Road","","","","ROSE HILL Scott Park Road","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2836","ROSE HILL Melrose Avenue","","","","ROSE HILL Melrose Avenue","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2837","ROSE HILL Melrose Ave","","","","ROSE HILL Melrose Ave","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2838","ROSE HILL The Gretna Green","","","","ROSE HILL The Gretna Green","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2839","ROSE HILL The Gretna Green","","","","ROSE HILL The Gretna Green","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2840","BURNLEY Hameldon Community College","","","","BURNLEY Blessed Trinity Coll","","Coal Clough Lane","","","","by","","2009-09-14T08:57:00","2012-05-16T11:38:00","2","rev"
"2500IMG2841","BURNLEY Blessed Trinity Coll","","","","BURNLEY Blessed Trinity Coll","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2842","BURNLEY Blessed Trinity Coll","","","","BURNLEY Blessed Trinity Coll","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2843","BURNLEY Blessed Trinity Coll","","","","BURNLEY Blessed Trinity Coll","","Coal Clough Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2844","BURNLEY Hameldon Community College","","","","BURNLEY Blessed Trinity Coll","","Coal Clough Lane","","","","by","","2009-09-14T08:57:00","2012-05-16T11:37:00","2","rev"
"2500IMG2845","STOOPS ESTATE Harold Avenue","","","","STOOPS ESTATE Harold Avenue","","Harold Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2846","STOOPS ESTATE Harold Avenue","","","","STOOPS ESTATE Harold Avenue","","Harold Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
