"AtcoCode","OperatorRef","NationalCoachCode","Name","NameLang","LongName","LongNameLang","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"3600SOB21659","","900087176C","Oakhill Primary School","","Oakhill Primary School","","U","363540","147336","2014-10-21T14:09:04","2014-07-14T15:18:18",0,"new"
"3600SOB21724","","900087355A","Market Place","","Market Place","","U","377682","148085","2014-10-21T14:09:30","2014-07-14T15:18:19",0,"new"
"3600SOB21725","","900087355C","Market Place","","Market Place","","U","377668","148063","2014-10-21T14:09:30","2014-07-14T15:18:17",0,"new"
"3600SOC30962","","900042205","Bus Station","","Bus Station","","U","322534","124567","2014-10-21T14:09:27","2014-03-31T11:14:33",18,"new"
"3600SOC31343","","900041346C","Cemetery","","Cemetery","","U","332017","147640","2014-10-21T14:09:31","2014-07-14T15:18:19",0,"new"
"3600SOC31344","","900041346A","Cemetery","","Cemetery","","U","332015","147691","2014-10-21T14:09:31","2014-07-14T15:18:18",0,"new"
"3600SOC31361","","900041356C","Old Pier Tavern","","Old Pier Tavern","","U","330371","148793","2014-10-21T14:09:31","2014-10-07T11:45:59",4,"new"
"3600SOC31362","","900041356A","Old Pier Tavern","","Old Pier Tavern","","U","330395","148807","2014-10-21T14:09:31","2014-07-14T15:18:19",0,"new"
"3600SOC31436","","900041345","Burnham Haven Holiday Centre","","Burnham Haven Holiday Centre","","U","330517","148379","2014-10-21T14:09:31","2014-10-18T16:13:14",0,"new"
"3600SOC31497","","900041366A","Pontins","","Pontins","","U","329618","155046","2014-10-21T14:09:19","2014-10-11T12:04:56",0,"new"
"3600SOC31498","","900041366C","Pontins","","Pontins","","U","329637","155095","2014-10-21T14:09:19","2014-07-19T11:32:50",0,"new"
"370010163","","900025062","Rotherham Interchange","","Rotherham Interchange","","U","442890","393209","1993-06-06T00:00:00","2011-05-13T09:23:21",0,"new"
"370010212","","900025092","Meadowhall Interchange","","Meadowhall Interchange","","U","439073","391236","1993-06-07T00:00:00","2011-05-13T09:23:22",0,"new"
"370010268","","900025212","Barnsley Interchange","","Barnsley Interchange","","U","434697","406466","2007-05-20T00:00:00","2011-05-13T09:23:21",0,"new"
"370022031","","900025102C","Hunstone Avenue","","Hunstone Avenue","","U","435085","381380","1993-06-07T00:00:00","2011-04-21T00:16:23",0,"new"
"370022032","","900025102A","Hunstone Avenue","","Hunstone Avenue","","U","435131","381304","1993-06-07T00:00:00","2011-01-28T00:15:08",0,"new"
"370022178","","900025082C","Opp Stocksbridge Library","","Opp Stocksbridge Library","","U","427101","398487","1993-06-07T00:00:00","2012-03-29T15:29:32",0,"new"
"370026692","","900025082A","Hunshelf Road","","Hunshelf Road","","U","427265","398421","1998-11-15T00:00:00","2010-11-02T13:44:52",0,"new"
"370050993","","900025242C","Midhope Cliff Lane","","Midhope Cliff Lane","","U","421268","400480","1993-06-07T00:00:00","2011-03-17T10:10:04",0,"new"
"370051159","","900025242A","Midhope Cliff Lane","","Midhope Cliff Lane","","U","421188","400476","1993-06-07T00:00:00","2011-02-21T14:35:48",0,"new"
"370070005","","900025072","Sheffield Interchange","","Sheffield Interchange","","U","435769","387183","2000-01-06T00:00:00","2011-05-13T09:40:31",0,"new"
"370070018","","900081012","Doncaster Interchange","","Doncaster Interchange","","U","457185","403417","2006-06-01T00:00:00","2011-05-12T15:19:18",0,"new"
"3800C330201","","900032023A","Spot on Snooker","","Spot on Snooker","","U","425061","322894","2006-09-26T16:55:00","2011-11-28T11:16:00",12,"rev"
"3800C330202","","900032023C","Spot on Snooker","","Spot on Snooker","","U","425068","322883","2006-09-26T16:55:00","2011-11-28T11:16:00",12,"rev"
"3800C403900","","900033483","Bus Station","","Bus Station","","U","411915","309318","2006-09-26T14:50:00","2011-11-28T11:16:00",6,"rev"
"3800C510100","","900020110","Bus Station","","Bus Station","","U","385021","345952","2006-09-26T15:11:00","2011-11-28T11:16:00",7,"rev"
"3800C638701","","900033143A","Crown Bridge","","Crown Bridge","","U","392280","314209","2006-09-27T14:38:00","2011-11-28T11:16:00",14,"rev"
"3800C638703","","900033143C","Crown Bridge","","Crown Bridge","","U","392241","314209","2006-02-01T16:01:00","2012-08-14T15:36:00",30,"rev"
"3800C711200","","900020233C","Railway Station","","Railway Station","","U","391847","322964","2006-09-28T10:47:00","2011-11-28T11:16:00",32,"rev"
"3800C711201","","900020233A","Railway Station","","Railway Station","","U","391914","322929","2006-09-28T10:47:00","2011-11-28T11:16:00",28,"rev"
"3800C902400","","900033463","Bus Interchange","","Bus Interchange","","U","420653","304204","2006-09-26T15:27:00","2012-04-23T10:50:00",10,"rev"
"3890D000102","","900020141B","Bus Station","","Bus Station","","U","388398","347267","2005-08-11T00:00:00","2013-03-04T08:06:10",4,"rev"
"3890D000123","","900020141","Bus Station","","Bus Station","","U","388358","347193","2005-08-11T00:00:00","2013-03-04T08:16:16",5,"rev"
"3890D000123","","900020141A","Bus Station","","Bus Station","","U","388358","347193","2005-08-11T00:00:00","2013-03-04T08:16:16",5,"rev"
"390010549","","900053216A","Motel","","Motel","","U","610129","238387","1970-01-01T00:00:00","2014-03-07T14:57:44",0,"new"
"390010551","","900053216C","White Horse","","White Horse","","U","609868","238216","1970-01-01T00:00:00","2014-03-07T14:57:44",0,"new"
"390020033","","900085034A","Old Forge Court","","Old Forge Court","","U","578302","286476","1970-01-01T00:00:00","2014-03-07T14:57:43",0,"new"
"390020161","","900085274","Bus Station","","Bus Station","","U","571233","274635","1970-01-01T00:00:00","2014-03-07T14:57:43",0,"new"
"390020182","","900053504B","Horse Racing Museum","","Horse Racing Museum","","U","564299","263310","1970-01-01T00:00:00","2014-03-07T14:57:43",0,"new"
"390020183","","900053504C","Horse Racing Museum","","Horse Racing Museum","","U","564307","263345","1970-01-01T00:00:00","2014-03-07T14:57:43",0,"new"
"390030124","","900053234","Cardinal Park","","Cardinal Park","","U","616081","244116","1970-01-01T00:00:00","2014-03-07T14:57:43",0,"new"
"390040606","","900053344A","Station Road West","","Station Road West","","U","604853","258703","1970-01-01T00:00:00","2014-03-07T14:57:38",0,"new"
"390050084","","900085114A","Jacobs Close","","Jacobs Close","","U","596248","273563","1970-01-01T00:00:00","2014-03-07T14:57:40",0,"new"
"390050085","","900085114C","Jacobs Close","","Jacobs Close","","U","596328","273568","1970-01-01T00:00:00","2014-03-07T14:57:40",0,"new"
"390050565","","900085104C","Village Hall","","Village Hall","","U","593179","270360","1970-01-01T00:00:00","2014-07-28T13:02:10",7,"new"
"390050566","","900085104A","Village Hall","","Village Hall","","U","593167","270323","1970-01-01T00:00:00","2014-07-28T13:04:43",6,"new"
"390050786","","900053654","Bus Station","","Bus Station","","U","585146","264533","1970-01-01T00:00:00","2014-03-07T14:57:40",0,"new"
"390060421","","900053205C","Bus Shelter","","Bus Shelter","","U","627524","237396","1970-01-01T00:00:00","2014-03-07T14:57:51",0,"new"
"390060440","","900053205A","Hand in Hand","","Hand in Hand","","U","627162","237729","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390060463","","900053265C","The Drift","","The Drift","","U","628141","236364","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390060464","","900053265A","The Drift","","The Drift","","U","628117","236367","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390060471","","900053145A","Half Moon","","Half Moon","","U","629293","235777","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390060472","","900053145C","Half Moon","","Half Moon","","U","629279","235796","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390060815","","900053164A","Great Eastern Square","","Great Eastern Square","","U","630411","235144","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390060816","","900053164C","Great Eastern Square","","Great Eastern Square","","U","630427","235145","1970-01-01T00:00:00","2014-06-12T11:45:14",7,"new"
"390070044","","900086064","Chaucer Street","","Chaucer Street","","U","633490","289824","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390070044","","900086064A","Chaucer Street","","Chaucer Street","","U","633490","289824","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390070045","","900086064C","Cork Bricks","","Cork Bricks","","U","633582","289849","1970-01-01T00:00:00","2014-03-07T14:57:42",0,"new"
"390070108","","900086315","Old Market Place","","Old Market Place","","U","642166","290582","1970-01-01T00:00:00","2014-03-07T14:28:27",0,"new"
"390070467","","900086134","Gordon Road","","Gordon Road","","U","654904","293245","1970-01-01T00:00:00","2014-05-02T09:55:05",11,"new"
"40004401136B","","900060140","St Peters Hospital Terminus","","St Peters Hospital Terminus","","U","502667","165128","2004-12-01T00:00:00","2014-03-17T15:05:00",9,"del"
"40004404140J","","900060150","Woking Railway Station Southside","","Woking Railway Station Southside","","U","500646","158635","2004-12-01T00:00:00","2009-10-21T12:05:00",6,"rev"
"40004407118B","","900060176","Tesco","","Tesco","","U","497564","149921","2004-12-01T00:00:00","2009-10-20T10:52:00",1,"rev"
"40004409200A","","900060026A","Star Lane","","Star Lane","","U","528784","156404","2004-12-01T00:00:00","2009-10-20T14:29:00",4,"rev"
"40004409200B","","900060026C","Star Lane","","Star Lane","","U","528839","156613","2004-12-01T00:00:00","2009-10-20T14:29:00",2,"rev"
"40004410001A","","900059536A","The Star Inn","","The Star Inn","","U","537211","139644","2004-12-01T00:00:00","2009-10-20T14:43:00",4,"rev"
"40004410001C","","900059536C","The Star Inn","","The Star Inn","","U","537292","139669","2004-12-01T00:00:00","2009-10-20T14:43:00",3,"rev"
"40004411112D","","900064296A","Crossroads","","Crossroads","","U","488704","135658","2004-12-01T00:00:00","2009-10-20T15:46:00",3,"rev"
"40004411112D","","900064296C","Crossroads","","Crossroads","","U","488704","135658","2004-12-01T00:00:00","2009-10-20T15:46:00",3,"rev"
"40004411355A","","900061196A","The Borough","","The Borough","","U","483957","146867","2005-01-10T00:00:00","2013-11-01T10:52:00",9,"rev"
"40004411357A","","900061196C","South Street","","South Street","","U","484176","146846","2004-12-01T00:00:00","2011-06-14T11:23:00",8,"rev"
"410000001004","","900069102","Airport (Newcastle upon Tyne)","en","Newcastle Airport: Terminal Building","en","U","418565","571438","","",0,"new"
"410000005W01","","900069122A","Whitley Bay","en","Whitley Bay: Maughans Shop","en","U","435461","572213","","",0,"new"
"410000005W02","","900069122C","Whitley Bay Town Centre*","","Whitley Bay Town Centre*","","U","435459","572157","1998-12-31T15:25:18","2014-03-19T12:13:59",0,"rev"
"410000041N04","","900069201","North Shields","en","North Shields: Northumberland Square","en","U","435515","568573","","",0,"new"
"410000060606","","900069092","Newcastle upon Tyne","","Newcastle-upon-Tyne: Coach Stn, St James Blvd","","U","424252","563737","","",0,"new"
"41000008NC96","","900098017","Newcastle upon Tyne","en","Newcastle upon Tyne: Central Station, Neville St","en","U","424654","563916","","",0,"new"
"41000024MS52","","900071112","Sunderland (Tyne & Wear)","en","Sunderland: Park Lane, Transport Interchange","en","U","439581","556582","","",0,"new"
"41000042MS05","","900071092A","South Shields","en","South Shields: Bus Stn, Stop F","en","U","436344","567224","","",0,"new"
"4100008ELDAS","","900098310N","Newcastle upon Tyne","","Newcastle: Eldon Square, Stand A","","U","424681","564624","","",0,"new"
"4100015GHDES","","900071022","Gateshead","","Gateshead: Metro Interchange","","U","425430","563107","","",0,"new"
"4100023WASHS","","900071132","Washington (Sunderland Urban Area)","","Washington (T&W): Galleries Bus Stn","","U","430106","556151","","",0,"new"
"4200F030500","","900040053C","Shops","","Shops","","U","428714","271838","2003-01-28T00:00:00","2009-04-03T00:00:00",3,"rev"
"4200F047400","","900034064","Bus Station","","Bus Station","","U","436268","291954","2003-01-28T00:00:00","2008-11-03T00:00:00",2,"rev"
"4200F055701","","900034143C","Clifton Road","","Clifton Road","","U","450792","275099","2003-01-28T00:00:00","2009-04-24T00:00:00",4,"rev"
"4200F055706","","900034143A","Clifton Road","","Clifton Road","","U","450720","275137","2003-01-28T00:00:00","2009-04-24T00:00:00",3,"rev"
"4200F085800","","900040023","Warwick Parkway Rail Station","","Warwick Parkway Rail Station","","U","426499","265430","2003-01-28T00:00:00","2012-02-20T10:18:12",6,"rev"
"4200F108901","","900040053A","Holiday Inn","","Holiday Inn","","U","428667","271864","2003-01-28T00:00:00","2009-01-30T00:00:00",4,"rev"
"4200F127650","","900084053","Riverside Bus Station","","Riverside Bus Station","","U","420671","255289","2006-07-11T00:00:00","2008-11-13T00:00:00",5,"rev"
"4200F152321","","900040003","Bus Station","","Bus Station","","U","427965","264800","2008-10-07T00:00:00","2008-11-17T00:00:00",2,"rev"
"4200F152321","","900040003A","Bus Station","","Bus Station","","U","427965","264800","2008-10-07T00:00:00","2008-11-17T00:00:00",2,"rev"
"4200F153110","","900040073","Police Station","","Police Station","","U","431910","265745","2008-11-13T00:00:00","2008-11-13T00:00:00",0,"new"
"4200F163101","","900084023A","Budgens","","Budgens","","U","409603","251806","2003-01-28T00:00:00","2008-03-07T00:00:00",2,"rev"
"4200F163102","","900084023C","Budgens","","Budgens","","U","409578","251780","2003-01-28T00:00:00","2008-03-07T00:00:00",2,"rev"
"43000005002","","900034013","Pool Meadow Bus Station","","Pool Meadow Bus Station","","U","433685","279244","2004-08-19T00:00:00","2014-08-18T00:00:00",123,"rev"
"43000105511","","900033343","B'ham Airport Bus Terminal","","B'ham Airport Bus Terminal","","U","418289","283915","2004-09-09T00:00:00","2014-08-18T00:00:00",147,"rev"
"43000300606","","900033022A","Five Ways","","Five Ways","","U","405508","286086","2004-08-19T00:00:00","2014-08-18T00:00:00",96,"rev"
"43000300606","","900033022C","Five Ways","","Five Ways","","U","405508","286086","2004-08-19T00:00:00","2014-08-18T00:00:00",96,"rev"
"43000310301","","900033013C","Bearwood Interchange","","Bearwood Interchange","","U","402153","285950","2004-07-29T00:00:00","2014-08-18T00:00:00",104,"rev"
"43000310306","","900033013A","Bearwood Interchange","","Bearwood Interchange","","U","402170","285998","2004-07-27T00:00:00","2014-08-18T00:00:00",113,"rev"
"43000601303","","900033073","Hatherton Rd","","Hatherton Rd","","U","401349","298770","2004-08-19T00:00:00","2014-08-18T00:00:00",111,"rev"
"43000700120","","900019063","Wolverhampton Bus Station","","Wolverhampton Bus Station","","U","391782","298607","2004-08-19T00:00:00","2014-08-18T00:00:00",129,"rev"
"43000875320","","900019023","Dudley Bus Station","","Dudley Bus Station","","U","394728","290350","2004-08-19T00:00:00","2014-08-18T00:00:00",103,"rev"
"43002103101","","900033023","Birmingham Coach Station NatExpress","","Birmingham Coach Station NatExpress","","U","407659","286370","2009-07-03T00:00:00","2014-08-18T00:00:00",73,"rev"
"43002103101","","900033023A","Birmingham Coach Station NatExpress","","Birmingham Coach Station NatExpress","","U","407659","286370","2009-07-03T00:00:00","2014-08-18T00:00:00",73,"rev"
"43002103101","","900033023E","Birmingham Coach Station NatExpress","","Birmingham Coach Station NatExpress","","U","407659","286370","2009-07-03T00:00:00","2014-08-18T00:00:00",73,"rev"
"4400AD0063","","900063170A","Three Horseshoes","","Three Horseshoes","","U","518033","103645","2006-07-03T00:00:00","2008-12-08T15:16:00",3,"rev"
"4400AD0064","","900063170C","Three Horseshoes","","Three Horseshoes","","U","518224","103754","2006-07-03T00:00:00","2009-11-10T09:59:00",6,"rev"
"4400AD0203","","900063166C","High Street","","High Street","","U","521375","105050","2005-05-15T00:00:00","2010-10-29T11:06:00",4,"rev"
"4400AD0204","","900063166A","High Street","","High Street","","U","521400","105053","2005-05-15T00:00:00","2010-10-29T11:06:00",4,"rev"
"4400AD0329","","900059005A","The Pilot","","The Pilot","","U","524281","105030","2006-07-04T00:00:00","2010-10-29T11:09:00",8,"rev"
"4400AD0330","","900059005C","The Pilot","","The Pilot","","U","524284","105018","2006-07-04T00:00:00","2010-10-29T11:09:00",6,"rev"
"4400CH0490","","900063456","Bus Station","","Bus Station","","U","485992","104316","2005-05-15T00:00:00","2008-11-12T09:58:00",3,"rev"
"4400CY0354","","900063086A","South Terminal Bus Station","","South Terminal Bus Station","","U","528768","141379","2005-05-15T00:00:00","2008-10-20T09:16:00",3,"rev"
"4400CY0354","","900063086C","South Terminal Bus Station","","South Terminal Bus Station","","U","528768","141379","2005-05-15T00:00:00","2008-10-20T09:16:00",3,"rev"
"4400CY0375","","900063057A","North Terminal Bus Station","","North Terminal Bus Station","","U","527594","141717","2005-05-15T00:00:00","2013-09-03T14:45:00",5,"rev"
"4400CY0375","","900063057C","North Terminal Bus Station","","North Terminal Bus Station","","U","527594","141717","2005-05-15T00:00:00","2013-09-03T14:45:00",5,"rev"
"4400EG0272","","900059506A","War Memorial","","War Memorial","","U","539535","137973","2005-05-15T00:00:00","2009-11-12T09:27:00",4,"rev"
